Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Repository,Tags
60.111.102,FALSE,FALSE,7629,The American Wing,Soup dish,Soup Dish,"Chinese, for American market",,,,,,,,,,,,,,ca. 1860–66,1860,1866,Porcelain,Diam. 10 in. (25.4 cm),"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7629,,"Metropolitan Museum of Art, New York, NY",
60.111.103,FALSE,FALSE,7630,The American Wing,Soup dish,Soup Dish,"Chinese, for American market",,,,,,,,,,,,,,ca. 1860–66,1860,1866,Porcelain,Diam. 10 in. (25.4 cm),"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7630,,"Metropolitan Museum of Art, New York, NY",
60.111.104,FALSE,FALSE,7631,The American Wing,Soup dish,Soup Dish,"Chinese, for American market",,,,,,,,,,,,,,ca. 1860–66,1860,1866,Porcelain,Diam. 10 in. (25.4 cm),"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7631,,"Metropolitan Museum of Art, New York, NY",
60.111.105,FALSE,FALSE,7632,The American Wing,Soup dish,Soup Dish,"Chinese, for American market",,,,,,,,,,,,,,ca. 1860–66,1860,1866,Porcelain,Diam. 10 in. (25.4 cm),"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7632,,"Metropolitan Museum of Art, New York, NY",
60.111.106,FALSE,FALSE,7633,The American Wing,Soup dish,Soup Dish,"Chinese, for American market",,,,,,,,,,,,,,ca. 1860–66,1860,1866,Porcelain,Diam. 10 in. (25.4 cm),"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7633,,"Metropolitan Museum of Art, New York, NY",
60.111.107,FALSE,FALSE,7634,The American Wing,Soup dish,Soup Dish,"Chinese, for American market",,,,,,,,,,,,,,ca. 1860–66,1860,1866,Porcelain,Diam. 10 in. (25.4 cm),"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7634,,"Metropolitan Museum of Art, New York, NY",
60.111.108,FALSE,FALSE,7635,The American Wing,Soup dish,Soup Dish,"Chinese, for American market",,,,,,,,,,,,,,ca. 1860–66,1860,1866,Porcelain,Diam. 10 in. (25.4 cm),"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7635,,"Metropolitan Museum of Art, New York, NY",
60.111.109,FALSE,FALSE,7636,The American Wing,Soup dish,Soup Dish,"Chinese, for American market",,,,,,,,,,,,,,ca. 1860–66,1860,1866,Porcelain,Diam. 10 in. (25.4 cm),"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7636,,"Metropolitan Museum of Art, New York, NY",
60.111.110,FALSE,FALSE,7637,The American Wing,Soup dish,Soup Dish,"Chinese, for American market",,,,,,,,,,,,,,ca. 1860–66,1860,1866,Porcelain,Diam. 10 in. (25.4 cm),"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7637,,"Metropolitan Museum of Art, New York, NY",
60.111.111,FALSE,FALSE,7638,The American Wing,Soup dish,Soup Dish,"Chinese, for American market",,,,,,,,,,,,,,ca. 1860–66,1860,1866,Porcelain,Diam. 10 in. (25.4 cm),"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7638,,"Metropolitan Museum of Art, New York, NY",
60.111.112,FALSE,FALSE,7639,The American Wing,Soup dish,Soup Dish,"Chinese, for American market",,,,,,,,,,,,,,ca. 1860–66,1860,1866,Porcelain,Diam. 10 in. (25.4 cm),"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7639,,"Metropolitan Museum of Art, New York, NY",
60.111.113,FALSE,FALSE,7640,The American Wing,Soup dish,Soup Dish,"Chinese, for American market",,,,,,,,,,,,,,ca. 1860–66,1860,1866,Porcelain,Diam. 10 in. (25.4 cm),"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7640,,"Metropolitan Museum of Art, New York, NY",
60.111.114,FALSE,FALSE,7641,The American Wing,Soup dish,Soup Dish,"Chinese, for American market",,,,,,,,,,,,,,ca. 1860–66,1860,1866,Porcelain,Diam. 10 in. (25.4 cm),"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7641,,"Metropolitan Museum of Art, New York, NY",
60.111.115,FALSE,FALSE,7642,The American Wing,Soup dish,Soup Dish,"Chinese, for American market",,,,,,,,,,,,,,ca. 1860–66,1860,1866,Porcelain,Diam. 10 in. (25.4 cm),"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7642,,"Metropolitan Museum of Art, New York, NY",
60.111.116,FALSE,FALSE,7643,The American Wing,Soup dish,Soup Dish,"Chinese, for American market",,,,,,,,,,,,,,ca. 1860–66,1860,1866,Porcelain,Diam. 10 in. (25.4 cm),"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7643,,"Metropolitan Museum of Art, New York, NY",
60.111.117,FALSE,FALSE,7644,The American Wing,Soup dish,Soup Dish,"Chinese, for American market",,,,,,,,,,,,,,ca. 1860–66,1860,1866,Porcelain,Diam. 10 in. (25.4 cm),"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7644,,"Metropolitan Museum of Art, New York, NY",
Inst.67.15.25,FALSE,TRUE,7645,The American Wing,Soup dish,Soup Dish,French,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,H. 1 5/8 in. (4.1 cm); Diam. 9 5/16 in. (23.7 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in,Paris,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7645,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Flowers
Inst.67.15.26,FALSE,TRUE,7646,The American Wing,Soup dish,Soup Dish,French,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,H. 1 3/4 in. (4.4 cm); Diam. 9 1/4 in. (23.5 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in,Paris,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7646,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",
Inst.67.15.27,FALSE,TRUE,7647,The American Wing,Soup dish,Soup Dish,French,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,H. 1 3/4 in. (4.4 cm); Diam. 9 1/4 in. (23.5 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in,Paris,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7647,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",
Inst.67.15.28,FALSE,TRUE,7648,The American Wing,Soup dish,Soup Dish,French,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,H. 1 3/4 in. (4.4 cm); Diam. 9 1/4 in. (23.5 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in,Paris,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7648,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",
Inst.67.15.29,FALSE,TRUE,7649,The American Wing,Soup dish,Soup Dish,French,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,H. 1 3/4 in. (4.4 cm); Diam. 9 1/8 in. (23.2 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in,Paris,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7649,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Flowers
Inst.67.15.30,FALSE,TRUE,7650,The American Wing,Soup dish,Soup Dish,French,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,H. 1 3/4 in. (4.4 cm); Diam. 9 1/4 in. (23.5 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in,Paris,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7650,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",
Inst.67.15.31,FALSE,TRUE,7651,The American Wing,Soup dish,Soup Dish,French,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,H. 1 3/4 in. (4.4 cm); Diam. 9 1/8 in. (23.2 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in,Paris,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7651,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Flowers
Inst.67.15.32,FALSE,TRUE,7652,The American Wing,Soup dish,Soup Dish,French,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,H. 1 3/4 in. (4.4 cm); Diam. 9 1/4 in. (23.5 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in,Paris,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7652,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Flowers
Inst.67.15.33,FALSE,TRUE,7653,The American Wing,Soup dish,Soup Dish,French,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,H. 1 5/8 in. (4.1 cm); Diam. 9 in. (22.9 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in,Paris,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7653,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Flowers
Inst.67.15.34,FALSE,TRUE,7654,The American Wing,Soup dish,Soup Dish,French,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,H. 1 3/4 in. (4.4 cm); Diam. 9 1/8 in. (23.2 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in,Paris,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7654,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",
Inst.67.15.35,FALSE,TRUE,7655,The American Wing,Soup dish,Soup Dish,French,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,H. 1 3/4 in. (4.4 cm); Diam. 9 1/4 in. (23.5 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in,Paris,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7655,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Flowers
Inst.67.15.36,FALSE,TRUE,7656,The American Wing,Soup dish,Soup Dish,French,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,H. 1 3/4 in. (4.4 cm); Diam. 9 1/4 in. (23.5 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in,Paris,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7656,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Flowers
48.172.6,FALSE,TRUE,7657,The American Wing,Soup dish,Soup Dish,Chinese,,,,,,,,,,,,,,1770–1830,1770,1830,Porcelain,7 7/8 in. Diam. (20.0 cm Diam.),"Gift of Charles K. Davis, 1948",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7657,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Birds|Women
14.102.158,FALSE,TRUE,7658,The American Wing,Soup plate,Soup Plate,British (American market),,,,,Maker,,James and Ralph Clews,"British, Cobridge, Stoke-on-Trent, active ca. 1818–36",,"Clews, James and Ralph",British,1813,1836,ca. 1821–ca. 1834,1818,1837,"Earthenware, transfer-printed",Diam. 10 1/2 in. (26.7 cm),"Bequest of Mary Mandeville Johnston, from the collection of Mr. and Mrs. Edward W. S. Johnston, 1914",Made in,,Staffordshire,Staffordshire,England,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7658,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Landscapes
16.83.3,FALSE,TRUE,7659,The American Wing,Soup plate,Soup Plate,British (American market),,,,,Maker,,James and Ralph Clews,"British, Cobridge, Stoke-on-Trent, active ca. 1818–36",,"Clews, James and Ralph",British,1813,1836,ca. 1815–ca. 1834,1812,1837,"Earthenware, transfer-printed",Diam. 10 3/4 in. (27.3 cm),"Bequest of May Leask, 1916",Made in,Stoke-on-Trent,Staffordshire,Staffordshire,England,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7659,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",George Washington|Flowers|Landscapes
14.102.205,FALSE,TRUE,7660,The American Wing,Soup plate,Soup Plate,British (American market),,,,,Maker,,Job & John Jackson,active 1831–35,,"Jackson, Job & John",,1831,1835,ca. 1831–ca. 1835,1828,1838,"Earthenware, transfer-printed",Diam. 4 1/8 in. (10.5 cm),"Bequest of Mary Mandeville Johnston, from the collection of Mr. and Mrs. Edward W. S. Johnston, 1914",Made in,,Staffordshire,Staffordshire,England,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7660,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Houses|Horse Riding
39.184.24,FALSE,TRUE,7661,The American Wing,Soup plate,Soup Plate,Chinese,,,,,,,,,,,,,,1736–95,1736,1795,Porcelain,Diam. 8 3/4 in. (22.2 cm),"Gift of James DeLancey Verplanck and John Bayard Rodgers Verplanck,  1939",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7661,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Flowers
39.184.25,FALSE,TRUE,7662,The American Wing,Soup plate,Soup Plate,Chinese,,,,,,,,,,,,,,1736–95,1736,1795,Porcelain,Diam. 8 3/4 in. (22.2 cm),"Gift of James DeLancey Verplanck and John Bayard Rodgers Verplanck,  1939",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7662,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Flowers
10.149.50,FALSE,TRUE,7663,The American Wing,Soup plate,Soup Plate,"Chinese, for American market",,,,,,,,,,,,,,1785–90,1785,1790,Porcelain,Diam. 9 1/4 in. (23.5 cm),"Bequest of James T. Woodward, 1910",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7663,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Birds|Flowers|Coat of Arms
10.149.51,FALSE,TRUE,7664,The American Wing,Soup plate,Soup Plate,"Chinese, for American market",,,,,,,,,,,,,,1785–90,1785,1790,Porcelain,Diam. 9 1/4 in. (23.5 cm),"Bequest of James T. Woodward, 1910",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7664,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Birds|Coat of Arms
10.149.52,FALSE,TRUE,7665,The American Wing,Soup plate,Soup Plate,"Chinese, for American market",,,,,,,,,,,,,,1785–90,1785,1790,Porcelain,Diam. 9 1/4 in. (23.5 cm),"Bequest of James T. Woodward, 1910",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7665,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Birds|Flowers|Coat of Arms
10.149.53,FALSE,TRUE,7666,The American Wing,Soup plate,Soup Plate,"Chinese, for American market",,,,,,,,,,,,,,1785–90,1785,1790,Porcelain,Diam. 9 1/4 in. (23.5 cm),"Bequest of James T. Woodward, 1910",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7666,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Birds|Flowers|Coat of Arms
10.149.54,FALSE,TRUE,7667,The American Wing,Soup plate,Soup Plate,"Chinese, for American market",,,,,,,,,,,,,,1785–90,1785,1790,Porcelain,Diam. 9 1/4 in. (23.5 cm),"Bequest of James T. Woodward, 1910",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7667,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Birds|Flowers|Coat of Arms
10.149.55,FALSE,TRUE,7668,The American Wing,Soup plate,Soup Plate,"Chinese, for American market",,,,,,,,,,,,,,1785–90,1785,1790,Porcelain,Diam. 9 1/4 in. (23.5 cm),"Bequest of James T. Woodward, 1910",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7668,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Birds|Coat of Arms
10.149.56,FALSE,TRUE,7669,The American Wing,Soup plate,Soup Plate,"Chinese, for American market",,,,,,,,,,,,,,1785–90,1785,1790,Porcelain,Diam. 9 1/4 in. (23.5 cm),"Bequest of James T. Woodward, 1910",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7669,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Birds|Flowers|Coat of Arms
10.149.57,FALSE,TRUE,7670,The American Wing,Soup plate,Soup Plate,"Chinese, for American market",,,,,,,,,,,,,,1785–90,1785,1790,Porcelain,Diam. 9 1/4 in. (23.5 cm),"Bequest of James T. Woodward, 1910",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7670,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Birds|Coat of Arms
10.149.58,FALSE,TRUE,7671,The American Wing,Soup plate,Soup Plate,"Chinese, for American market",,,,,,,,,,,,,,1785–90,1785,1790,Porcelain,Diam. 9 1/4 in. (23.5 cm),"Bequest of James T. Woodward, 1910",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7671,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Birds|Coat of Arms
10.149.59,FALSE,TRUE,7672,The American Wing,Soup plate,Soup Plate,"Chinese, for American market",,,,,,,,,,,,,,1785–90,1785,1790,Porcelain,Diam. 9 1/4 in. (23.5 cm),"Bequest of James T. Woodward, 1910",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7672,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Birds|Flowers|Coat of Arms
10.149.60,FALSE,TRUE,7673,The American Wing,Soup plate,Soup Plate,"Chinese, for American market",,,,,,,,,,,,,,1785–90,1785,1790,Porcelain,Diam. 9 1/4 in. (23.5 cm),"Bequest of James T. Woodward, 1910",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7673,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Birds|Flowers|Coat of Arms
10.149.61,FALSE,TRUE,7674,The American Wing,Soup plate,Soup Plate,"Chinese, for American market",,,,,,,,,,,,,,1785–90,1785,1790,Porcelain,Diam. 9 1/4 in. (23.5 cm),"Bequest of James T. Woodward, 1910",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7674,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Birds|Flowers|Coat of Arms
10.149.62,FALSE,TRUE,7675,The American Wing,Soup plate,Soup Plate,"Chinese, for American market",,,,,,,,,,,,,,1785–90,1785,1790,Porcelain,Diam. 9 1/4 in. (23.5 cm),"Bequest of James T. Woodward, 1910",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7675,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Birds|Flowers|Coat of Arms
10.149.63,FALSE,TRUE,7676,The American Wing,Soup plate,Soup Plate,"Chinese, for American market",,,,,,,,,,,,,,1785–90,1785,1790,Porcelain,Diam. 9 1/4 in. (23.5 cm),"Bequest of James T. Woodward, 1910",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7676,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Birds|Coat of Arms
10.149.64,FALSE,TRUE,7677,The American Wing,Soup plate,Soup Plate,"Chinese, for American market",,,,,,,,,,,,,,1785–90,1785,1790,Porcelain,Diam. 9 1/4 in. (23.5 cm),"Bequest of James T. Woodward, 1910",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7677,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Birds|Coat of Arms
10.149.65,FALSE,TRUE,7678,The American Wing,Soup plate,Soup Plate,"Chinese, for American market",,,,,,,,,,,,,,1785–90,1785,1790,Porcelain,Diam. 9 1/4 in. (23.5 cm),"Bequest of James T. Woodward, 1910",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7678,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Birds|Flowers|Coat of Arms
10.149.66,FALSE,TRUE,7679,The American Wing,Soup plate,Soup Plate,"Chinese, for American market",,,,,,,,,,,,,,1785–90,1785,1790,Porcelain,Diam. 9 1/4 in. (23.5 cm),"Bequest of James T. Woodward, 1910",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7679,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Birds|Flowers|Coat of Arms
10.149.67,FALSE,TRUE,7680,The American Wing,Soup plate,Soup Plate,"Chinese, for American market",,,,,,,,,,,,,,1785–90,1785,1790,Porcelain,Diam. 9 1/4 in. (23.5 cm),"Bequest of James T. Woodward, 1910",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7680,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Birds|Flowers|Coat of Arms
10.149.68,FALSE,TRUE,7681,The American Wing,Soup plate,Soup Plate,"Chinese, for American market",,,,,,,,,,,,,,1785–90,1785,1790,Porcelain,Diam. 9 1/4 in. (23.5 cm),"Bequest of James T. Woodward, 1910",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7681,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",Birds|Coat of Arms
